S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
86,27021301001,8449001200010000000NVN,LOC,4122360,0
87,27022501006,8449001200082000000NVN,LOC,79488702,59616527
88,27022503001,8448001100066000000NVN,LOC,71576277,58144782
89,27021905001,8449001200038000000NVN,LOC,227722874,127826040
90,27020202001,8449001200009000000NVN,LOC,79400000,29400000
91,27022502001,8449001200019000000NVN,LOC,987901326,712807914
92,27021802004,8449001200050000000NVN,LOC,995000000,995000000
93,27021305001,8449001200001000000NVN,LOC,585509017,530390481
94,27020913001,8449001200071000000NVN,LOC,2537706863,43749830
95,27022304001,8443008000009000000NVN,LOC,2282663627,211965850
96,27020204001,8449001200060000000NVN,LOC,109514458,69025296
97,27021503001,8342001200009000000NVN,LOC,1932900691,1264367137
98,27020330001,8448001100031000000NVN,LOC,0,0
99,27020331001,8448001100030000000NVN,LOC,23200000,11600000
100,27022207004,8449001200075000000NVN,LOC,0,0
