S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
51,27020603001,8449001200053001000NVN,LOC,0,0
52,27021304001,8449001200025000000NVN,LOC,30000000,0
53,27022607001,8342001030010000000NVN,LOC,106839260,106839260
54,27021312002,8449001200098000000NVN,LOC,3165950476,2662831000
55,27020901003,8443008000028000000NVN,LOC,100,0
56,27020901001,8449001200042000000NVN,LOC,104469750,26924
57,27021802001,8443001060001000000NVN,LOC,18076556,0
58,27021014001,8443001040001000000NVN,LOC,36924903,0
59,27020801001,8443008000002001000NVN,LOC,2682613019,2680016804
60,27022601001,8449001200047000000NVN,LOC,6018180,0
61,27020407001,8449001200072000000NVN,LOC,0,0
62,27020104001,8448001200002000000NVN,LOC,77354631,0
63,27020317001,8443001230001000000NVN,LOC,293213240,170817270
64,27020102003,8449001200043000000NVN,LOC,0,0
65,27020304002,8448001100011000000NVN,LOC,0,0
66,27021008001,8449001200048000000NVN,LOC,0,0
67,27022501005,8449001200080000000NVN,LOC,307345817,230509363
68,27020702002,8342001170004001000NVN,LOC,34517773,9312587
69,27020705001,8342001170004001000NVN,LOC,-39244565,0
70,27021503001,8342001200009000000NVN,LOC,668533554,0
71,27021506001,8443001110004000000NVN,LOC,770782,571446
72,27022402001,8448001200020000000NVN,LOC,1626000,1626000
73,27021301001,8449001200010000000NVN,LOC,4122360,0
74,27021905001,8449001200038000000NVN,LOC,99060904,0
75,27021502001,8449001200077000000NVN,LOC,105354083,93204944
76,27020801001,8443008000002002000NVN,LOC,410860,0
77,27022502001,8449001200019000000NVN,LOC,275093412,0
78,27022706001,8449001200032000000NVN,LOC,0,0
79,27021331001,8449001200041000000NVN,LOC,359,364
80,27020204001,8449001200060000000NVN,LOC,213288326,54591164
81,27020107001,8449001200062000000NVN,LOC,125889682,0
82,27021316001,8449001200067000000NVN,LOC,1284705,809300
83,27020406001,8449001200074000000NVN,LOC,0,0
84,27022501004,8449001200086000000NVN,LOC,21750000,21750000
85,27022207001,8448001200029000000NVN,LOC,30920529,0
86,27022707001,8449001200028000000NVN,LOC,67126273,44249055
87,27020105001,8448001200002000000NVN,LOC,0,0
88,27022003001,8449001200056000000NVN,LOC,587565365,283943659
89,27020602002,8449001200053002000NVN,LOC,463626641,431620060
90,27021905002,8449001200045000000NVN,LOC,178370,0
91,27020306001,8443001110006000000NVN,LOC,84308599,84308599
92,27020202001,8449001200009000000NVN,LOC,206937000,0
93,27020308001,8448001100034000000NVN,LOC,10637833,8805318
94,27022501006,8449001200082000000NVN,LOC,19872175,0
95,27022503001,8448001100066000000NVN,LOC,13441495,10000
96,27021802004,8449001200050000000NVN,LOC,1000000000,1000000000
97,27022304001,8443008000009000000NVN,LOC,1088080222,9555736
98,27021305001,8449001200001000000NVN,LOC,5896789992,5841671456
