S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
75,27022501004,8449001200086000000NVN,LOC,21750000,21750000
76,27021503001,8342001200009000000NVN,LOC,2026176835,1357643281
77,27022707001,8449001200028000000NVN,LOC,53025005,38020787
78,27022207001,8448001200029000000NVN,LOC,1332075969,0
79,27022503001,8448001100066000000NVN,LOC,13431495,0
80,27020202001,8449001200009000000NVN,LOC,79400000,79400000
81,27020602002,8449001200053002000NVN,LOC,463208919,431202338
82,27022706001,8449001200032000000NVN,LOC,10000000,10000000
83,27021316001,8449001200067000000NVN,LOC,479705,4300
84,27020801001,8443008000002002000NVN,LOC,415971,0
85,27021905002,8449001200045000000NVN,LOC,178370,0
86,27020306001,8443001110006000000NVN,LOC,81006295,81006295
87,27021301001,8449001200010000000NVN,LOC,35896381,0
88,27022502001,8449001200019000000NVN,LOC,1111363118,836269706
89,27022003001,8449001200056000000NVN,LOC,5362640221,309534195
90,27021502001,8449001200077000000NVN,LOC,99407887,87266818
91,27020204001,8449001200060000000NVN,LOC,118347162,54650000
92,27021506001,8443001110004000000NVN,LOC,366132,166796
93,27021905001,8449001200038000000NVN,LOC,627848256,528787352
94,27022501006,8449001200082000000NVN,LOC,79488702,59616527
95,27020107001,8449001200062000000NVN,LOC,125889682,0
96,27021802004,8449001200050000000NVN,LOC,0,1000000000
97,27021305001,8449001200001000000NVN,LOC,590016437,534897901
98,27022304001,8443008000009000000NVN,LOC,4607661779,563287480
