S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
90,27021502001,8449001200077000000NVN,LOC,92183388,79990143
91,27022503001,8448001100066000000NVN,LOC,71643797,58212302
92,27021802004,8449001200050000000NVN,LOC,1000000000,1000000000
93,27021305001,8449001200001000000NVN,LOC,585509017,530390481
94,27020913001,8449001200071000000NVN,LOC,2516920186,47050657
95,27022304001,8443008000009000000NVN,LOC,2602018866,373810503
96,27020204001,8449001200060000000NVN,LOC,111107552,47410390
97,27021503001,8342001200009000000NVN,LOC,1960905346,1292371792
98,27020330001,8448001100031000000NVN,LOC,0,0
99,27020331001,8448001100030000000NVN,LOC,11600000,0
100,27022207004,8449001200075000000NVN,LOC,0,0
