S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
35,27021301002,8449001200036000000NVN,LOC,37667000,37667000
36,27022501003,8449001200087000000NVN,LOC,120533702,95393044
37,27022405001,8448001200009000000NVN,LOC,30137127,17203307
38,27020302002,8448001100055000000NVN,LOC,0,0
39,27021802002,8448001200036000000NVN,LOC,880735000,880735000
40,27021307001,8449001200093000000NVN,LOC,27199755,17516649
41,27021901001,8448001200005004000NVN,LOC,100,0
42,27020602003,8342001200010000000NVN,LOC,61324000,57679000
43,27022501007,8449001200089000000NVN,LOC,72257605,54193204
44,27022501009,8449001200002102000NVN,LOC,36250000,0
45,27020705001,8342001170004002000NVN,LOC,0,0
46,27022211001,8448001200033000000NVN,LOC,0,0
47,27020317001,8443001230001000000NVN,LOC,134758704,45542583
48,27020815001,8449001200016000000NVN,LOC,31560267,24026648
49,27020104001,8448001200002000000NVN,LOC,525599017,468879496
50,27021312002,8449001200098000000NVN,LOC,4948252262,2621107662
51,27020801001,8443008000002001000NVN,LOC,2648248326,2680016804
52,27021802001,8443001060001000000NVN,LOC,437251841,312260437
53,27020901001,8449001200042000000NVN,LOC,666263038,561820212
54,27022607001,8342001030010000000NVN,LOC,6364736,6364736
55,27021014001,8443001040001000000NVN,LOC,67627308,0
56,27020407001,8449001200072000000NVN,LOC,0,0
57,27022407001,8449001200027000000NVN,LOC,852699253,708288936
58,27022601001,8449001200047000000NVN,LOC,6018180,0
59,27020102003,8449001200043000000NVN,LOC,3397196421,3397196421
60,27021008001,8449001200048000000NVN,LOC,91452343,68589256
61,27020901003,8443008000028000000NVN,LOC,650000100,650000000
62,27020304002,8448001100011000000NVN,LOC,0,0
63,27020603001,8449001200053001000NVN,LOC,0,0
64,27022501005,8449001200080000000NVN,LOC,307345817,230509363
65,27021304001,8449001200025000000NVN,LOC,156868000,0
66,27020702002,8342001170004001000NVN,LOC,34517773,9312587
67,27020705001,8342001170004001000NVN,LOC,-39244565,0
68,27022402001,8448001200020000000NVN,LOC,1626000,1626000
69,27021331001,8449001200041000000NVN,LOC,359,364
70,27020406001,8449001200074000000NVN,LOC,0,0
71,27021502001,8449001200077000000NVN,LOC,90293652,78100407
72,27022501004,8449001200086000000NVN,LOC,21750000,21750000
73,27022207001,8448001200029000000NVN,LOC,1679576969,507501000
74,27022707001,8449001200028000000NVN,LOC,67384764,47155546
75,27020801001,8443008000002002000NVN,LOC,417387,0
76,27021905001,8449001200038000000NVN,LOC,261035974,161139140
77,27021506001,8443001110004000000NVN,LOC,224648,25312
78,27021316001,8449001200067000000NVN,LOC,479705,4300
79,27021905002,8449001200045000000NVN,LOC,178370,0
80,27022503001,8448001100066000000NVN,LOC,71576277,58144782
81,27022706001,8449001200032000000NVN,LOC,0,0
82,27022502001,8449001200019000000NVN,LOC,1016599826,741506414
83,27021301001,8449001200010000000NVN,LOC,4122360,0
84,27022501006,8449001200082000000NVN,LOC,79488702,59616527
85,27022003001,8449001200056000000NVN,LOC,675784868,407908156
86,27020602002,8449001200053002000NVN,LOC,455605078,422985267
87,27020202001,8449001200009000000NVN,LOC,79400000,29400000
88,27020107001,8449001200062000000NVN,LOC,0,0
89,27020308001,8448001100034000000NVN,LOC,10337907,8505392
90,27020306001,8443001110006000000NVN,LOC,68871035,68871035
91,27020105001,8448001200002000000NVN,LOC,1432618,0
92,27021802004,8449001200050000000NVN,LOC,1000000000,1000000000
93,27021305001,8449001200001000000NVN,LOC,585509017,530390481
94,27020913001,8449001200071000000NVN,LOC,2541920186,47050657
95,27022304001,8443008000009000000NVN,LOC,1861569059,400970155
96,27020204001,8449001200060000000NVN,LOC,109514458,45817296
97,27021503001,8342001200009000000NVN,LOC,1947100691,1278567137
98,27020330001,8448001100031000000NVN,LOC,0,0
99,27020331001,8448001100030000000NVN,LOC,23200000,11600000
100,27022207004,8449001200075000000NVN,LOC,0,0
